name,store_id,category,address,tel,options,amenity,broadcast,business_hours,menu,mapx,mapy
무화잠,18783735,게요리,서울 강남구 강남대로 292,0507-1440-7880,,"단체 이용 가능, 예약",,"매일
11:30 - 22:00
15:00 - 17:00 브레이크타임
20:00 라스트오더","대게찜 코스(100g)
대표
1인 1kg 이상 주문 필수
15,900원; 쿠팡이츠.배달의민족 입점
가정에서도 게 요리 뿐만아니라 정식류. 일품요리를 만나보세요.
무료; 킹크랩 코스(100g)
1인 800g 이상 주문 필수
19,900원; 랍스터 코스(100g)
15,900원; 대게+랍스터2인세트(두 마리)
대게1kg.랍스터500~550g 두 분이서 두가지 게를 맛보실수 있게 준비했습니다.
285,000원; 주말랍스터버터구이특선(1인 한마리)
죽+샐러드+특선사시미+랍스터버터구이(1인 한마리)코다리강정+튀김+꽃게매운탕&알밥+후식차
89,000원; VIP A코스
149,000원; VIP B코스
129,000원; VIP C코스
115,000원; 하이볼-산토리.복분자.백세주.오미자
술 못하시는 분들을 위해 무알콜오미자 하이볼도 준비되어 있습니다.
10,000~12,000원; 랍스터 버터정식(한 마리)평일런치
57,000원; 대게버터정식(평일런치)
죽.샐러드.해초국수.코다리강정or잡채.연어광어회.돌솥밥.후식차
55,000원; 간장게장정식(평일런치)
정식류 동일
40,000원; 보리굴비정식(평일런치)
정식류 동일
35,000원; 갈치구이정식(평일런치)
정식류 동일
35,000원; 대게탕(평일런치)
35,000원; 생대구탕(평일런치)
30,000원; 꽃게해물탕(평일런치)
30,000원; 대게살비빔밥(평일런치)
22,000원; 모둠회비빔밥(평일런치)
22,000원",127.0321545,37.4892793
프로간장게장 삼성점,20819762,게요리,서울 강남구 테헤란로83길 53,02-544-4126,,"단체 이용 가능, 주차, 포장, 남/녀 화장실 구분, 발렛파킹, 무선 인터넷",,"매일
11:00 - 22:00","간장게장(대,2마리)
114,000원; 간장게장(소,2마리)
92,000원; 양념게장(대,2마리)
120,000원; 양념게장(소,2마리)
96,000원; 꽃게찜
85,000원; 꽃게탕(대)
110,000원; 꽃게탕(소)
90,000원",127.056354,37.510893
크래버대게나라 강남점,33408380,게요리,서울 강남구 언주로 620,02-547-7998,,"예약, 단체 이용 가능, 남/녀 화장실 구분, 포장, 배달, 주차, 발렛파킹",,"매일
11:30 - 23:00
21:00 라스트오더","대게코스(특A 1kg)
대표
변동; 킹크랩코스(특A 1kg)
대표
변동; 랍스타코스(특A 1kg)
변동; 대게 - 평일 런치 정식
1인 / 2인이상주문, 공휴일제외, 싯가(가격변동될수있음)
64,800원; 킹크랩 - 평일 런치 정식
1인 / 4인이상주문, 공휴일제외, 싯가(가격변동될수있음)
88,800원; 랍스타 - 평일 런치 정식
1인 / 2인이상주문, 공휴일제외, 싯가(가격변동될수있음)
70,800원; 대게탕 - 평일 런치 식사메뉴
(1인, 공휴일제외)
25,000원; 게장볶음밥 - 평일 런치 식사메뉴
(1인, 공휴일제외)
12,000원; 낙지덮밥 - 평일 런치 식사메뉴
(1인 / 2인이상주문가능, 공휴일제외)
13,000원; 회덮밥 - 평일 런치 식사메뉴
(1인, 공휴일제외)
13,000원",127.0363587,37.5114996
서백자 간장게장,1886523290,게요리,서울 강남구 삼성로 542 2층 서백자 간장게장,02-552-2254,,"주차, 포장, 단체 이용 가능, 남/녀 화장실 구분, 발렛파킹, 예약",,"월
10:30 - 22:00; 화
10:30 - 22:00; 수
10:30 - 22:00; 목
10:30 - 22:00; 금
10:30 - 22:00; 토
10:30 - 21:30; 일
10:30 - 21:30","간장게장
대표
서백자 간장게장의 전통접장과 알이 꽉찬 국내산 암케로 숙성시킨 대표메뉴
38,000원; 큰 간장게장(게 한마리)
대표
서백자 간장게장의 전통접장과 알이 꽉찬 국내산 암케로 숙성시킨 대표메뉴
46,000원; 양념게장
각종 양념으로 버무린 매콤한 맛과 달콤한 맛이 어우러진 양념게장
40,000원; 큰 양념게장(게 한마리)
48,000원; 꽃게찜
살이 꽉찬 싱싱한 제철 꽃게로 쪄낸 부드러운 속살의 맛
68,000원; 꽃게탕
꽃게와 각종 야채를 넣어 끓여낸 탕으로 시원한 국물이 일품
70,000원; 꽃게범벅
아삭한 콩나물과 제철꽃게로 버무려 만든 매콤한 꽃게범벅
70,000원; 해물모듬찜
낙지,아구,새우,꽃게 등 다양하고 싱싱한 해물을 콩나물에 버무려낸 찜요리
75,000원; 해물모듬탕
낙지,아구,새우,꽃게 등 다양하고 싱싱한 해물을 얼큰하게 끓여낸 탕요리
75,000원; 아귀찜
아귀와 콩나물 등 야채로 매콤하게 버무려 낸 찜요리
45,000원; 아귀탕
아귀,미더덕,콩나물,미나리 등 야채를 넣고 끓여낸 시원하고 얼큰한 탕요리
45,000원; 아귀수육
아귀와 콩나물에 고춧가루를 빼고 담백하게 버무려낸 깔끔한 맛
55,000원; 산낙지
살아있는 싱싱한 산낙지
25,000원; 산낙지탕탕이
살아있는 싱싱한 산낙지를 잘게 다져낸 요리
28,000원; 산낙지볶음
산낙지에 신선한 야채를 이용해 매콤하게 볶아낸 요리
45,000원; 연포무침
산낙지를 살짝 데쳐 각종 야채와 새콤달콤하게 버무린 무침
45,000원; 연포탕
싱싱한 산낙지를 맑은 국물에 담백하게 우려낸 탕요리
45,000원; 연포전복탕
싱싱한 산낙지와 전복을 맑은 국물에 담백하게 우려낸 탕요리
55,000원; 갈치구이
제주산 은갈치를 바삭하고 촉촉하게 구워낸 요리
45,000원; 갈치조림
제주산 은갈치를 매콤하게 조려낸 요리
50,000원; 옥돔구이
제주산 옥돔을 바삭하고 촉촉하게 구워낸 요리
50,000원; 보리굴비
해풍에 자연 건조시킨 뒤 숙성시킨 굴비요리
30,000원; 게알비빔밥
꽃게 속살과 싱싱한 게알에 계란노른자,김,깨, 참기름을 넣은 비빔밥
20,000원; 양념게살비빔밥
싱싱한 게살에 매콤한 양념을 버무려 계란노른자,김,깨,참기름을 넣은 비빔밥
15,000원; 매생이국
굴과 싱싱한 매생이를 이용해 끓여낸 국
10,000원; 매생이떡국(동절기)
굴과 싱싱한 매생이를 이용해 끓여낸 떡국
11,000원; 뚝배기갈치조림
싱싱한 갈치를 뚝배기에 매콤하게 조려낸 요리
9,000원; 뚝배기아구탕
아귀,미더덕,미나리 등 야채를 넣고 뚝배기에 끓여낸 시원하고 얼큰한 탕요리
10,000원; 낙지비빔밥
싱싱한 낙지에 계란노른자,김,깨,참기름을 넣은 비빔밥
9,000원; 새우장비빔밥
맛있게 숙성시킨 새우장에 계란노른자,김,깨, 참기름을 넣은 비빔밥
9,000원; 전복장비빔밥
맛있게 숙성시킨 전복장에 계란노른자,김,깨,참기름을 넣은 비빔밥
12,000원; 육전(사이드메뉴)
최상의 품질의 소고기를 노릇노릇하게 부쳐내어 깊은맛이 살아있는 별미
20,000원; 녹두빈대떡(사이드메뉴)
녹두를 갈아서 야채와 돼지고기 등을 넣고 노릇하고 바삭하게 지져낸 별미
15,000원; 큰 간장게장정식
서백자 간장게장의 전통접장과 알이 꽉찬 국내산 암케로 숙성시킨 정식메뉴
43,000원; 큰 양념게장정식
각종 양념으로 버무린 매콤한 맛과 달콤한 맛이 어우러진 양념게장을 정식으로 구성한 메뉴
45,000원; 보리굴비정식
해풍에 자연 건조시킨 뒤 숙성시킨 굴비요리를 정식으로 구성한 메뉴
30,000원",127.055256,37.5102184
꽃지 삼성점,11833930,게요리,서울 강남구 봉은사로 610,02-561-8788,,"주차, 무선 인터넷, 단체 이용 가능, 남/녀 화장실 구분",,"월
11:30 - 21:30
15:00 - 17:00 브레이크타임; 화
11:30 - 21:30
15:00 - 17:00 브레이크타임; 수
11:30 - 21:30
15:00 - 17:00 브레이크타임; 목
11:30 - 21:30
15:00 - 17:00 브레이크타임; 금
11:30 - 21:30
15:00 - 17:00 브레이크타임; 토
11:30 - 21:30
15:00 - 17:00 브레이크타임; 일
정기휴무 (매주 일요일)","간장게장 2인
44,000원; 간장게장 3인
73,000원; 간장게장 4인
88,000원; 간장게장 대 1마리
38,000원; 간장게장 특정식
45,000원; 간장게장정식(중)
36,000원; 낙지볶음
38,000원; 대하구이
35,000원; 양념게장 1kg
69,000원; 양념게장(소)
42,000원; 양념게장(대)
62,000원; 게살 비빔밥
25,000원; 꽃게탕 (소)
65,000원; 꽃게범벅 (소)
60,000원; 뚝배기 꽃게탕(점심 메뉴)
15,000원",127.061512,37.514263
세병관,1186380161,"곰탕,설렁탕",서울 서초구 법원로2길 15 101-1호 세병관,02-599-9506,,"주차, 발렛파킹, 포장, 배달, 남/녀 화장실 구분, 무선 인터넷",,"월
11:00 - 21:30
15:00 - 17:00 브레이크타임
20:30 라스트오더; 화
11:00 - 21:30
15:00 - 17:00 브레이크타임
20:30 라스트오더; 수
11:00 - 21:30
15:00 - 17:00 브레이크타임
20:30 라스트오더; 목
11:00 - 21:30
15:00 - 17:00 브레이크타임
20:30 라스트오더; 금
11:00 - 21:30
15:00 - 17:00 브레이크타임
20:30 라스트오더; 토
정기휴무 (매주 토요일); 일
정기휴무 (매주 일요일)","순 양지사골곰탕 (보통)
대표
농도 8.5이상/고기140g
15,000원; 양지 사골곰탕 (보통)
대표
농도 5이상/고기100g
13,000원; 사골얼큰탕
15,000원; 미슐랭 우가 육회비빔밥 [한정판매]
[일 런치 한정 판매] 미슐랭 우가 육회비빔밥 + 소고기 뭇국
15,000원; 한우 숙성양념육회 1++ [한정판매]
35,000원; 사골 떡만두국
13,000원; NEW 들기름 부추무침 꼬리수육
69,000원; 꼬리곰탕
24,000원; 꼬리찜 (중)
53,000원; 꼬리찜 (대)
74,000원; 들기름 두부부침
9,000원; 시래기 전
9,000원; 공기밥
1,000원",127.0124028,37.494082
하동관 코엑스몰직영점,36112273,"곰탕,설렁탕",서울 강남구 영동대로 513 코엑스몰 B1 J101,02-551-5959,,포장,,"월
10:30 - 19:00
15:00 - 16:30 브레이크타임; 화
10:30 - 19:00
15:00 - 16:30 브레이크타임; 수
10:30 - 19:00
15:00 - 16:30 브레이크타임; 목
10:30 - 19:00
15:00 - 16:30 브레이크타임; 금
10:30 - 19:00
15:00 - 16:30 브레이크타임; 토
10:30 - 19:00
15:00 - 16:30 브레이크타임; 일
10:30 - 19:00
15:00 - 16:30 브레이크타임","곰탕
16,000원; 수육(중)
40,000원; 수육(대)
60,000원; 곰탕 특
18,000원",127.0597693,37.5112625
푸주옥,19867427,"곰탕,설렁탕",서울 서초구 서초중앙로26길 5 1층 푸주옥,02-596-2350,,"남/녀 화장실 구분, 무선 인터넷, 포장",,"매일
06:00 - 23:00","꼬리곰탕
25,000원; 설렁탕
15,000원; 특설렁탕
18,000원; 도가니탕
22,000원; 모듬수육
50,000원",127.0140459,37.4956371
풍성옥 강남본점,1193860838,"곰탕,설렁탕",서울 강남구 삼성로81길 22,0507-1487-3388,,"단체 이용 가능, 예약, 무선 인터넷, 포장, 주차, 발렛파킹",,"월
11:30 - 22:00
15:30 - 17:00 브레이크타임
21:30 라스트오더; 화
11:30 - 22:00
15:30 - 17:00 브레이크타임
21:30 라스트오더; 수
11:30 - 22:00
15:30 - 17:00 브레이크타임
21:30 라스트오더; 목
11:30 - 22:00
15:30 - 17:00 브레이크타임
21:30 라스트오더; 금
11:30 - 22:00
15:30 - 17:00 브레이크타임
21:30 라스트오더; 토
11:30 - 22:00
15:30 - 17:00 브레이크타임
21:30 라스트오더; 일
정기휴무 (매주 일요일)","풍성한 백년한우탕
대표
엄선한 한우의 고기와 뼈를 넣어 오랜 시간 동안 불순물과 기름을 걷어낸 깨끗한 육수
15,000원; 얼큰한 한우해장탕
대표
한우의 고기와 뼈를 푸욱 고아낸 깨끗한 육수에 얼큰한 다대기를 풀어 내어드립니다
13,000원; 담백한 한우 떡만둣국
깔끔하게 우려낸 육수에 떡과 만두를 넣어 만든 한우사골 만둣국
15,000원; 꼬소한 한우곱창전골(1인분)
깔끔하게 손질한 한우곱창을 오랜 시간 푹 우려낸 육수에서 보글보글 끓여 먹는 전골
13,000원; 한우모둠수육(중)
엄선한 한우 고기를 맛깔나게 삶아낸 수육
68,000원; 한우모둠수육(대)
엄선한 한우 고기를 맛깔나게 삶아낸 수육
95,000원; 한우육전
선별한 한우 고기를 맛있게 구워서 내어드리는 메뉴
32,000원; 한우 수육 한접시
맛깔나게 삶아낸 수육을 한입 크기로 썰어서 내어드립니다
35,000원; 한우 꼬리뼈찜(얼큰) 중
심혈을 기울여 선별한 좋은 품질의 한우 꼬리뼈를 얼큰한 양념과 함께 쪄서 내는 찜요리
48,000원; 한우 꼬리뼈찜(얼큰) 대
심혈을 기울여 선별한 좋은 품질의 한우 꼬리뼈를 얼큰한 양념과 함께 쪄서 내는 찜요리
65,000원",127.0558742,37.5042617
신촌설렁탕 교대역점,20815530,"곰탕,설렁탕",서울 서초구 반포대로30길 62,02-585-2929,"농림축산식품부 제공
안심식당","예약, 단체 이용 가능, 주차, 발렛파킹, 포장, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분, 장애인 편의시설",,"매일
00:00 - 24:00","설렁탕
9,500원; 물냉면
10,000원; 비빔냉면
10,000원; 회냉면
11,000원; 소머리국밥
11,000원; 뚝배기 불고기
11,000원; 명품곰탕
9,500원; 육개장
9,800원; 갈비탕
15,000원; 양곰탕
13,000원; 도가니탕
19,000원; 꼬리곰탕
22,000원; 사골떡만두국
9,800원; 모듬전골 중
39,000원; 모듬전골 대
59,000원; 도가니전골 소
39,000원; 도가니전골 중
59,000원; 도가니전골 대
79,000원",127.0119721,37.4923768
이남장 서초점,12812804,"곰탕,설렁탕",서울 서초구 서초대로49길 4,02-592-0268,,,,"월
00:00 - 24:00; 화
00:00 - 24:00; 수
00:00 - 24:00; 목
00:00 - 24:00; 금
00:00 - 24:00; 토
00:00 - 24:00; 일
00:00 - 21:00","설렁탕
13,000원; 내장탕
14,000원; 족탕
28,000원; 내장탕 특
20,000원; 설렁탕 특
20,000원; 도가니탕
28,000원; 수육 소
55,000원; 족수육(대)
80,000원; 모듬수육(소)
65,000원; 머리고기탕
16,000원; 수육 대
65,000원; 족수육 소
65,000원; 모듬수육 대
80,000원",127.0123448,37.4938442
1974비래옥 선릉점,1614979428,"곰탕,설렁탕","서울 강남구 테헤란로63길 9 1층 104호, 104-1호",0507-1376-9086,,"포장, 무선 인터넷, 남/녀 화장실 구분, 단체 이용 가능, 예약, 대기공간, 주차",,"월
09:00 - 09:00; 화
09:00 - 09:00; 수
09:00 - 09:00; 목
09:00 - 09:00; 금
09:00 - 09:00; 토
09:00 - 23:00; 일
09:00 - 23:00","맑은곰탕인기대표
맑은 곰탕 전문점 비래옥의 대표 메뉴 입니다. 삶은 고기 60g 과 당면 40g 이 들어있으며, 특 사이즈는 1.5배의 내용물이 있습니다. 공기밥 1개와 김치 2종, 간장소스를 함께 드립니다.
11,000원; 맑은곰탕인기대표
맑은 곰탕 전문점 비래옥의 대표 메뉴 입니다. 삶은 고기 60g 과 당면 40g 이 들어있으며, 특 사이즈는 1.5배의 내용물이 있습니다. 공기밥 1개와 김치 2종, 간장소스를 함께 드립니다.
11,000원; 얼큰곰탕매운맛3단계대표
맑은 육수에 얼큰한 감칠맛을 더한 곰탕입니다. 삶은 고기 60g, 우거지와 콩나물 60g, 당면 40g 이 들어가있습니다. 특 사이즈는 내용물이 1.5배 더 많습니다. 공기밥 1개와 김치 2종, 간장소스를 함께 드립니다.
12,000원; 육회 비빔냉면대표
마장동에서 당일 도축한 우둔살을 손질해, 한번도 얼리지 않은 육회가 60g 올라가있는 냉면입니다. 물냉면에선 시원한 육수의 감칠맛을, 비빔냉면에서는 달콤한 고추장 맛을, 불냉면에서는 자극적인 매운 맛을 즐기실 수 있습니다.
13,000원; 육회 물냉면대표
마장동에서 당일 도축한 우둔살을 손질해, 한번도 얼리지 않은 육회가 60g 올라가있는 냉면입니다. 물냉면에선 시원한 육수의 감칠맛을, 비빔냉면에서는 달콤한 고추장 맛을, 불냉면에서는 자극적인 매운 맛을 즐기실 수 있습니다.
12,000원; 육회 불냉면매운맛3단계대표
마장동에서 당일 도축한 우둔살을 손질해, 한번도 얼리지 않은 육회가 60g 올라가있는 냉면입니다. 물냉면에선 시원한 육수의 감칠맛을, 비빔냉면에서는 달콤한 고추장 맛을, 불냉면에서는 자극적인 매운 맛을 즐기실 수 있습니다.
13,000원; 모듬수육대표
비래옥의 맑은 곰탕 육수500ml 를 제공해드립니다. 부드러운 모듬 수육 고기들과 육수를 즉석에서 끓여드실 수 있도록 버너용 일회용 냄비에 제공해드립니다.
40,000원; 소내장탕매운맛3단계대표
비래옥의 얼큰한 육수에 한시간동안 푹푹 삶아낸 부드러운 내장이 들어가있는 내장탕입니다. 우거지와 콩나물도 함께 들어있어 푸짐합니다. 일반은 내장이 100g, 특은 160g 으로 들어가있습니다.
13,000원; 육회비빔밥대표
마장동에서 당일 도축한 우둔살을 손질해, 한번도 얼리지 않은 육회가 60g 올라가있는 비빔밥입니다. 비래옥만의 달콤한 특제 고추장 소스에 비벼드실 수 있습니다.
13,000원; 내장전골대표
얼큰한 육수에 내장이 300g이나 들어가있는 푸짐한 내장전골 입니다. 향긋한 깻잎과 들깨향으로 감칠맛을 더했습니다. 당면사리와 팽이버섯이 넉넉하게 들어가있기때문에, 육수 추가를 권장드립니다.
40,000원; 육회 비빔냉면대표
마장동에서 당일 도축한 우둔살을 손질해, 한번도 얼리지 않은 육회가 60g 올라가있는 냉면입니다. 물냉면에선 시원한 육수의 감칠맛을, 비빔냉면에서는 달콤한 고추장 맛을, 불냉면에서는 자극적인 매운 맛을 즐기실 수 있습니다.
13,000원; 육회 물냉면대표
마장동에서 당일 도축한 우둔살을 손질해, 한번도 얼리지 않은 육회가 60g 올라가있는 냉면입니다. 물냉면에선 시원한 육수의 감칠맛을, 비빔냉면에서는 달콤한 고추장 맛을, 불냉면에서는 자극적인 매운 맛을 즐기실 수 있습니다.
12,000원; 육회 불냉면매운맛3단계대표
마장동에서 당일 도축한 우둔살을 손질해, 한번도 얼리지 않은 육회가 60g 올라가있는 냉면입니다. 물냉면에선 시원한 육수의 감칠맛을, 비빔냉면에서는 달콤한 고추장 맛을, 불냉면에서는 자극적인 매운 맛을 즐기실 수 있습니다.
13,000원; 소내장탕매운맛3단계대표
비래옥의 얼큰한 육수에 한시간동안 푹푹 삶아낸 부드러운 내장이 들어가있는 내장탕입니다. 우거지와 콩나물도 함께 들어있어 푸짐합니다. 일반은 내장이 100g, 특은 160g 으로 들어가있습니다.
13,000원; 맑은곰탕인기대표
맑은 곰탕 전문점 비래옥의 대표 메뉴 입니다. 삶은 고기 60g 과 당면 40g 이 들어있으며, 특 사이즈는 1.5배의 내용물이 있습니다. 공기밥 1개와 김치 2종, 간장소스를 함께 드립니다.
11,000원; 얼큰곰탕매운맛3단계대표
맑은 육수에 얼큰한 감칠맛을 더한 곰탕입니다. 삶은 고기 60g, 우거지와 콩나물 60g, 당면 40g 이 들어가있습니다. 특 사이즈는 내용물이 1.5배 더 많습니다. 공기밥 1개와 김치 2종, 간장소스를 함께 드립니다.
12,000원; 육회비빔밥대표
마장동에서 당일 도축한 우둔살을 손질해, 한번도 얼리지 않은 육회가 60g 올라가있는 비빔밥입니다. 비래옥만의 달콤한 특제 고추장 소스에 비벼드실 수 있습니다.
13,000원; 불고기 전골
비래옥의 맑은 육수를 그대로 사용하고 달콤하고 짭쪼롬한 불고기 소스를 더했습니다. 불고기 250g이 들어가있으며, 팽이버섯과 당면이 넉넉하게 들어가있습니다. 당면사리와 팽이버섯이 넉넉하게 들어가있기때문에, 육수 추가를 권장드립니다.
37,000원; 내장전골대표
얼큰한 육수에 내장이 300g이나 들어가있는 푸짐한 내장전골 입니다. 향긋한 깻잎과 들깨향으로 감칠맛을 더했습니다. 당면사리와 팽이버섯이 넉넉하게 들어가있기때문에, 육수 추가를 권장드립니다.
40,000원; 모듬수육대표
비래옥의 맑은 곰탕 육수500ml 를 제공해드립니다. 부드러운 모듬 수육 고기들과 육수를 즉석에서 끓여드실 수 있도록 버너용 일회용 냄비에 제공해드립니다.
40,000원; 해장계란후라이
반숙 후라이 5P 입니다.
8,000원; 완자전
돼지고기를 80% 이상 사용해 만든 고기 반죽에 계란물을 입혀 두툼하게 부쳐낸 완자전입니다. 매운 불소스에 찍어먹으면 감칠맛을 느낄 수 있습니다.
25,000원; 고기잎새만두
고기로 꽉찬 잎새만두 8조각 입니다.
8,000원; 스지무침
쫄깃한 스지 부위를 달콤매콤한 소스에 버무려낸 스지무침입니다.
34,000원; 육전
비래옥의 가성비 최고의 메뉴 육전입니다. 호주산 부채살을 얇게 저민 후, 일일이 핏물을 제거해 밀가루와 계란물을 입혀 즉석에서 부쳐냅니다. 연출된 이미지보다 훨씬 푸짐합니다.
25,000원; 생(生)육회
마장동에서 당일 도축한 우둔살을 손질해, 한번도 얼리지 않은 육회 180g 입니다. 담백한 고기 본연의 맛을 즐길 수 있는 생육회와 달달한 고추장 소스로 버무린 고추장 육회가 있습니다.
28,000원; 미니족발
쫄깃쫄깃한 콜라겐 부분으로 이루어진 미니 족발입니다. 살코기 부분은 거의 없으며, 배부를 때 술안주로 편하게 드실 수 있는 족발 입니다.
9,000원",127.0501638,37.5057131
이여곰탕 강남삼성직영점,1045684397,"곰탕,설렁탕",서울 강남구 삼성로 548 SISOMO 타워 1층,02-501-2508,식약처 인증 위생등급 좋음 음식점,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 유아의자, 대기공간, 주차, 발렛파킹",,"매일
00:00 - 24:00","곰탕 / 곰탕면
대표
깊은 국물 맛이 나는 이여곰탕의 대표 메뉴
11,000원; 냉곰탕면
대표
매콤새콤한 소스에 시원한 육수를 곁들인 여름한정메뉴
11,000원; 곰개장
대표
얼큰한 곰탕을 원하시는 분
12,000원; 육회비빔밥
대표
신선한 한우 육회 비빔밥
15,000원; 한우수육전골
대표
뜨끈한 국물과 같이 드시는 한우수육
50,000원; 한우불고기전골
대표
1인분에 180g, 2인분 이상부터 주문 가능
23,000원; 수육무침
대표
매콤한 야채와 수육을 함께 버무려 먹는 음식
38,000원; 명태회무침
대표
쫄깃한 명태살을 양념에 버무린 음식
13,000원; 규아상전골
대표
한우 수제 만두 전골
50,000원; 찐규아상
대표
손으로 직접 빚은 한우 찐만두
12,000원; 육회(간장/고추장)
대표
한우 150g
32,000원; 한우고기전
대표
소고기를 다져 달걀을 입혀 부친 음식
23,000원; 특곰탕 / 특곰탕면
넉넉한 양을 원하시는 분
14,000원; 살로만 (밥/면)
살코기로만 구성된 곰탕
14,000원; 특살로만 (밥/면)
넉넉한 양을 원하시는 분
17,000원; 특곰개장
넉넉한 양을 원하시는 분
15,000원; 특육회비빔밥
신선한 한우 육회 비빔밥 (넉넉한 양)
18,000원; 한우반수육전골
한우수육 양의 절반
35,000원; 냉수육
시원한 한우수육
35,000원; 손수제비
전골 드신 후 추가로 드시는 강된장과 수제비
8,000원; 장죽
전골에 추가하여 드시는 김치죽
3,000원",127.0549322,37.510572
이남장 삼성점,33877438,"곰탕,설렁탕",서울 강남구 봉은사로108길 21,02-569-8726,,단체 이용 가능,,"월
10:00 - 22:00; 화
10:00 - 22:00; 수
10:00 - 22:00; 목
10:00 - 22:00; 금
10:00 - 22:00; 토
10:00 - 21:00; 일
10:00 - 21:00","설렁탕
13,000원; 특 설렁탕
21,000원; 내장탕
16,000원; 족수육 소
65,000원; 도가니탕
30,000원; 머리고기탕
18,000원; 우설탕
20,000원; 수육 소
60,000원; 수육 대
70,000원; 모듬수육 소
75,000원; 모듬수육 대
85,000원; 맛수육
33,000원; 족반수반
80,000원; 족탕
35,000원",127.0644223,37.5136309
이도곰탕 본점,20454572,"곰탕,설렁탕",서울 강남구 논현로94길 29-5,02-569-0524,,"주차, 발렛파킹","생방송투데이 2534회, 20.03.19.
2020년 3월 19일
 한우곰탕; 수요미식회 188회, 19.01.02.
2019년 1월 2일
 곰탕; 2TV생생정보 24회, 16.02.04.
2016년 2월 4일
 맑은곰탕","월
10:00 - 22:00; 화
10:00 - 22:00; 수
10:00 - 22:00; 목
10:00 - 22:00; 금
10:00 - 22:00; 토
10:00 - 21:00; 일
10:00 - 21:00","한우 곰탕
대표
1등급 한우 사태 곰탕으로 깔끔하고 깊은 국물 맛이 특징인 이도 곰탕의 대표 메뉴
13,000원; 수육
대표
1등급 한우 아롱사태,우설, 소 볼살, 머릿고기, 스지와 버섯과 채소가 어우러지는 음식
49,000원; 장국수
대표
8,000원; 고기사리 추가
7,000원; 쌀면곰탕 특
16,000원; 쌀곰탕면
1등급 한우 사태 곰탕 안에 쌀국수 면이 들어가며 면과 곰탕의 조합이 좋은 대표적인 메뉴
13,000원; 명태회무침
이도곰탕만의 특제 소스와 함께 버무린 명태회무침
9,000원; 특곰탕
기존 이도 한우 곰탕에 밥과 고기의 양이 '특' 으로 더 들어간 곰탕
16,000원; 특고기추가
24,000원; 장죽
3,000원",127.0384628,37.5033538
이여곰탕 본점,37686772,"곰탕,설렁탕",서울 서초구 서초대로46길 19-15 이여빌딩,02-598-9337,,"단체 이용 가능, 포장, 배달, 예약, 남/녀 화장실 구분, 유아의자, 주차",,"월
10:00 - 22:00; 화
10:00 - 22:00; 수
10:00 - 22:00; 목
10:00 - 22:00; 금
10:00 - 22:00; 토
10:00 - 20:00; 일
10:00 - 20:00","곰탕
9,000원; 쌀곰탕면
9,000원; 냉곰탕면(옥수수국수)
12,000원; 규아상전골
37,000원; 수육
46,000원; 살로만
12,000원; 특곰탕
12,000원; 반수육
26,000원; 특쌀곰탕면
12,000원; 특살로만
15,000원; 장국수
8,000원; 장죽
2,000원",127.0108817,37.4918356
이여곰탕 역삼점,1750508359,"곰탕,설렁탕",서울 강남구 논현로85길 23 영원빌딩 1층,0507-1324-2508,,"주차, 남/녀 화장실 구분, 포장, 단체 이용 가능, 예약, 무선 인터넷, 배달",,"월
09:00 - 22:00; 화
09:00 - 22:00; 수
09:00 - 22:00; 목
09:00 - 22:00; 금
09:00 - 22:00; 토
10:00 - 21:00; 일
10:00 - 21:00","곰탕
대표
이여곰탕의 대표메뉴
11,000원; 곰개장
곰탕 육수를 기본으로 한 육개장
11,000원; 살로만
부드러운 살코기로 된 메뉴. 아이들이 먹기에도 좋습니다.
14,000원; 곰탕면
밥 대신 쌀국수 면이 들어간 곰탕
11,000원; 육회 비빔밥
+1 한우 홍두깨, 신선한 나물, 곰탕 육수로 구성된 비빔밥
12,000원; 물/비빔 냉면
10,000원; 찐만두(찐규아상)
한우 수제 만두 3개
6,000원; 수육전골
한우 수육고기 450g 제공 (3~4인분)
54,000원; 반수육전골
한우 수육고기 250g 제공 (1~2인분)
34,000원; 만두전골(규아상전골)
한우수육고기150g+한우수제만두10개
49,000원; 불고기전골
2인분 300g
38,000원; +1 육회
28,000원; ++1 등심
++1 최상급 등심. Corkage free /와인 가져오셔도 됩니다.
42,000원; 우삼겹
+1국내산 한우 양지 150g
16,000원",127.0360313,37.498857
